,county,district_num,dist_name,dist_type,school_num,school_name,instruct_type,charter_type,aea,magnet_status,school_enrollment,zipcode,school_type,pcent_econ_disadv,pcent_esl,rating,X,Y
725,bexar_county,15910,north_east_isd,independent,15910046,white_middle,regular_instructional,,n,y,944,78218,middle_school,74.7,14.6,b,-98.38197526,29.50598876
726,bexar_county,15907,san_antonio_isd,independent,15907059,whittier_middle,regular_instructional,,n,n,728,78201,middle_school,92.4,36.5,c,-98.52979886,29.47476767
727,guadalupe_county,94902,schertz-cibolo-u_city_isd,independent,94902101,wiederstein_el,regular_instructional,,n,n,551,78108,elementary,35.3,3.2,c,-98.2397565,29.573802
728,bexar_county,15910,north_east_isd,independent,15910143,wilderness_oak_el,regular_instructional,,n,n,671,78258,elementary,36.4,11.6,a,-98.50859666,29.63631003
729,bexar_county,15916,judson_isd,independent,15916114,william_paschall_el,regular_instructional,,n,n,739,78244,elementary,77.4,23.5,b,-98.3629755,29.47243948
730,bexar_county,15910,north_east_isd,independent,15910116,wilshire_el,regular_instructional,,n,n,265,78218,elementary,91.5,10.1,b,-98.42479266,29.48783985
731,wilson_county,247904,poth_isd,independent,247904003,wilson_co_j_j_a_e_p,jjaep_instructional,,n,n,0,78114,high_school,0.0,0.0,not_rated,-98.1581154,29.15528956
732,wilson_county,247903,la_vernia_isd,independent,247903003,wilson_co_jjaep,jjaep_instructional,,n,n,0,78114,high_school,0.0,0.0,not_rated,-98.15694384,29.15368719
733,bexar_county,15907,san_antonio_isd,independent,15907174,wilson_el,regular_instructional,,n,n,381,78201,elementary,90.1,39.5,b,-98.519031,29.47774782
734,hays_county,105905,wimberley_isd,independent,105905001,wimberley_h_s,regular_instructional,,n,n,822,78676,high_school,25.1,1.9,b,-98.11562917,30.00531763
735,bexar_county,15910,north_east_isd,independent,15910117,windcrest_el,regular_instructional,,n,n,491,78239,elementary,83.1,4.0,b,-98.3825505,29.51734449
736,bexar_county,15905,edgewood_isd,independent,15905116,winston_el,regular_instructional,,n,n,0,78226,elementary,96.4,29.8,b,-98.56012651,29.39088306
737,bexar_county,15905,edgewood_isd,independent,15905143,winston_int_of_excellence,regular_instructional,campus_charter,n,n,209,78226,elementary,89.6,33.3,c,-98.56092702,29.38984933
738,bexar_county,15910,north_east_isd,independent,15910047,wood_middle,regular_instructional,,n,n,706,78233,middle_school,80.8,11.4,c,-98.3673135,29.576034
739,bexar_county,15916,judson_isd,independent,15916107,woodlake_el,regular_instructional,,n,n,655,78244,elementary,89.2,4.1,b,-98.35454631,29.47945665
740,bexar_county,15916,judson_isd,independent,15916043,woodlake_hills_middle,regular_instructional,,n,n,788,78244,middle_school,80.8,13.9,c,-98.35049952,29.48891641
741,bexar_county,15907,san_antonio_isd,independent,15907175,woodlawn_academy,regular_instructional,campus_charter,n,n,506,78201,elementary,82.1,21.6,c,-98.5243506,29.45603479
742,bexar_county,15907,san_antonio_isd,independent,15907176,woodlawn_hills_el,regular_instructional,campus_charter,n,n,437,78228,elementary,90.0,39.3,b,-98.56884365,29.46648272
743,bexar_county,15901,alamo_heights_isd,independent,15901104,woodridge_el,regular_instructional,,n,n,878,78209,elementary,17.7,7.8,a,-98.45496201,29.503152
744,bexar_county,15910,north_east_isd,independent,15910124,woodstone_el,regular_instructional,,n,n,552,78233,elementary,76.0,3.3,b,-98.37703919,29.56524539
745,bexar_county,15916,judson_isd,independent,15916124,wortham_oaks_el,regular_instructional,,n,n,804,78261,elementary,41.2,12.3,a,-98.37458926,29.64757568
746,bexar_county,15904,harlandale_isd,independent,15904114,wright_el,regular_instructional,,n,n,369,78214,elementary,89.6,15.9,b,-98.49251269,29.36391364
747,bexar_county,15907,san_antonio_isd,independent,15907177,young_mens_leadership_academy,regular_instructional,campus_charter,n,n,333,78202,elem/secondary,64.0,4.2,b,-98.4549555,29.43203679
748,bexar_county,15907,san_antonio_isd,independent,15907023,young_womens_leadership_academy,regular_instructional,campus_charter,n,n,528,78201,elem/secondary,50.1,3.0,a,-98.53346048,29.45799204
749,bexar_county,15907,san_antonio_isd,independent,15907120,young_womens_leadership_academy_pri_at_page,regular_instructional,campus_charter,n,n,443,78210,elementary,54.0,2.9,c,-98.47755,29.39803345
750,bexar_county,15915,northside_isd,independent,15915049,zachry_middle,regular_instructional,,n,n,946,78250,middle_school,69.5,8.8,c,-98.68206926,29.49348405
